ID,City,Province,SALEDT,Price,SQFT,RMTOT,RMBED,BATH,FLR1AREA,BSMT,HEATSYS,ATTIC,SFLA,GRADE,SALE_YEAR,SALE_MONTH,EFF_AGE,Style
292,69,1,2016-10-31,60000,19602,2,2,1,504,1,4,0,336,E,-2,10,7,U
293,54,2,2016-05-16,270000,5000,3,3,2,700,7,3,1,1460,B,-2,5,39,U
294,54,2,2013-05-03,60000,0,1,1,1,480,1,6,0,480,E,-5,5,15,U
295,54,2,2013-09-26,198000,4200,3,3,1,813,7,2,1,1504,C,-5,9,15,B
296,54,2,2017-08-14,280000,8954,3,3,2,762,7,1,1,1845,B,-1,8,12,R
297,33,3,2013-11-12,144800,4400,2,2,1,1040,7,2,1,1924,C,-5,11,17,U
298,54,2,2015-07-09,304900,35120,3,3,2,2008,7,1,1,2544,C,-3,7,34,S
299,59,2,2013-09-27,210000,24996,2,2,2,1118,7,3,1,1957,C,-5,9,35,U
300,60,2,2015-10-30,82000,87120,2,2,1,575,6,3,1,720,E,-3,10,76,U
301,44,2,2017-11-28,175500,2205,3,3,2,978,7,4,1,1956,C,-1,11,10,R
302,69,1,2016-08-24,168000,70283,4,4,2,1306,7,1,1,1738,C,-2,8,42,U
303,27,3,2014-09-19,160000,100188,4,4,1,988,7,2,1,1314,C,-4,9,22,U
304,33,3,2017-01-10,37500,609840,3,3,1,300,1,6,1,300,E,-1,1,33,U
305,54,2,2016-02-16,135000,3124,3,3,2,620,7,2,1,1147,C,-2,2,28,B
306,54,2,2014-06-26,145000,4337,4,4,1,748,7,1,1,1183,C,-4,6,36,H
307,47,2,2016-02-16,26500,15810,2,2,1,616,3,3,1,616,D,-2,2,41,U
308,54,2,2014-12-01,115000,4999,2,2,1,623,7,1,1,795,D,-4,12,68,U
309,54,2,2017-04-28,218000,352836,1,1,1,1408,7,3,1,1658,C,-1,4,33,U
310,97,1,2015-11-13,92000,59677,2,2,1,952,2,2,1,952,D,-3,11,33,U
311,54,2,2013-04-30,349000,6000,4,4,3,1156,7,3,1,2776,B,-5,4,20,U
312,83,3,2015-10-26,74500,10000,3,3,2,688,7,1,1,1662,C,-3,10,455,U
313,44,2,2013-02-06,59000,18250,2,2,1,352,6,3,1,528,E,-5,2,47,U
314,54,2,2017-04-18,288900,2501,4,4,3,765,7,2,1,1850,C,-1,4,7,H
315,54,2,2013-02-06,200000,4669,3,3,2,784,7,2,1,1450,C,-5,2,19,B
316,60,2,2017-08-11,95000,13200,3,3,1,658,5,3,1,1154,C,-1,8,81,U
317,43,2,2015-05-01,291000,14822,3,3,2,1900,7,1,1,1501,C,-3,5,12,U
318,54,2,2013-10-01,215000,6815,3,3,1,960,7,1,1,1360,C,-5,10,34,U
319,69,1,2017-08-03,160000,25500,3,3,1,1184,7,3,1,1184,C,-1,8,38,U
320,21,1,2017-08-31,218000,21743,4,4,2,1222,7,1,1,2550,C,-1,8,30,U
321,43,2,2016-08-25,160000,15000,4,4,1,1100,5,1,1,1783,C,-2,8,39,S
322,20,1,2017-07-06,68000,119790,4,4,1,1202,2,4,1,1523,C,-1,7,457,U
323,54,2,2013-07-24,270000,15412,3,3,1,1420,7,3,1,1624,C,-5,7,53,U
324,54,2,2017-02-15,630000,5185,4,4,3,1564,7,5,0,2762,B,-1,2,9,U
325,27,3,2017-06-22,144000,16300,2,2,2,1116,5,2,1,1764,C,-1,6,32,U
326,54,2,2016-12-12,324000,5500,4,4,2,800,7,3,1,1600,C,-2,12,49,U
327,59,2,2016-12-08,183000,37950,3,3,1,576,7,3,1,691,D,-2,12,41,U
328,33,3,2014-09-19,140000,80150,4,4,2,792,7,2,1,1521,C,-4,9,25,B
329,54,2,2013-05-29,190000,35000,3,3,1,1292,5,3,1,1292,D,-5,5,41,U
330,54,2,2013-05-03,196000,54450,3,3,1,764,3,3,1,863,C,-5,5,29,U
331,54,2,2016-04-08,309500,8200,4,4,1,954,7,1,1,1908,C,-2,4,36,U
332,54,2,2013-12-19,169600,20000,4,4,2,960,7,1,1,1460,C,-5,12,30,U
333,80,3,2017-09-22,169000,24947,2,2,1,1188,1,1,1,1188,C,-1,9,13,U
334,76,2,2016-08-15,115000,13993,2,2,1,721,7,3,1,877,C,-2,8,38,U
335,54,2,2017-11-21,191350,7812,3,3,2,594,7,2,1,1710,C,-1,11,28,H
336,75,2,2017-06-19,575000,105851,2,2,2,998,7,1,1,1996,B,-1,6,14,U
337,54,2,2015-07-23,485000,20883,4,4,2,1464,7,1,1,2986,B,-3,7,19,U
338,80,3,2014-12-15,55375,359806,4,1,2,1032,7,1,1,960,E,-4,12,44,U
339,54,2,2016-11-01,327500,38060,2,2,1,1004,7,1,1,2038,C,-2,11,25,B
340,33,3,2013-05-13,56000,6660,2,2,1,870,7,3,1,650,C,-5,5,41,U
341,62,2,2017-03-01,180000,4590,5,5,2,899,7,1,1,1904,C,-1,3,34,U
342,81,3,2015-09-30,362000,16875,3,3,3,1452,7,5,1,2628,C,-3,9,21,U
343,54,2,2017-12-20,165000,3000,3,3,1,758,7,2,1,1402,C,-1,12,29,H
344,54,2,2014-12-01,352500,7244,3,3,2,1238,7,2,1,2345,C,-4,12,27,B
345,54,2,2016-11-08,266000,6590,2,2,1,749,7,5,1,1779,C,-2,11,26,U
346,33,3,2016-12-15,143000,5000,3,3,1,607,7,3,1,1590,C,-2,12,38,U
347,54,2,2016-10-31,51000,92878,3,3,3,832,7,2,0,2264,C,-2,10,2,U
348,54,2,2014-06-23,225000,3916,3,3,2,616,7,2,1,1654,C,-4,6,13,H
349,20,1,2014-03-18,70000,78843,4,4,2,1248,2,3,1,1832,C,-4,3,449,U
350,80,3,2013-10-18,65000,21780,2,2,1,560,1,6,1,560,E,-5,10,458,U
351,82,3,2017-08-15,73000,6200,4,4,1,720,7,1,1,1332,C,-1,8,46,B
352,54,2,2016-09-22,240000,47518,3,3,2,1025,3,2,1,2050,C,-2,9,24,U
353,69,1,2017-01-16,205000,22380,4,4,1,1885,5,2,1,1976,C,-1,1,28,S
354,54,2,2017-01-19,291650,43379,4,4,2,1320,7,1,1,2244,C,-1,1,19,U
355,98,1,2015-11-18,104000,29800,3,3,1,663,7,1,1,1200,C,-3,11,38,U
356,54,2,2017-06-29,370218,6166,3,3,2,1860,7,1,1,2554,C,-1,6,19,U
357,74,2,2016-06-09,330000,43600,3,3,2,507,2,5,1,1878,C,-2,6,33,U
358,33,3,2013-05-24,248500,7046,3,3,1,1330,7,4,1,1330,C,-5,5,5,U
359,54,2,2014-11-26,240000,42881,3,3,2,1257,7,2,1,1770,C,-4,11,14,U
360,54,2,2017-10-30,150000,6002,5,4,1,759,7,3,1,956,C,-1,10,48,U
361,60,2,2014-03-20,630000,2086524,4,4,2,2384,7,1,1,2940,C,-4,3,20,U
362,74,2,2013-06-11,63000,0,2,2,1,234,1,4,1,234,E,-5,6,1,U
363,54,2,2013-11-07,312500,1959,2,2,2,652,7,5,1,1780,C,-5,11,11,R
364,43,2,2017-05-29,173000,13835,3,3,2,1040,7,2,1,1440,C,-1,5,28,U
365,60,2,2013-07-30,188500,38332,4,4,1,864,5,1,1,1542,C,-5,7,31,U
366,78,2,2016-06-30,226000,11136,2,2,2,384,7,2,1,1088,C,-2,6,36,U
367,54,2,2017-09-21,398500,7799,4,4,3,1547,7,1,1,2455,C,-1,9,17,B
368,83,3,2013-07-03,110000,13800,2,2,1,999,7,1,1,999,C,-5,7,39,U
369,69,1,2015-10-16,37950,24107,3,3,2,2192,3,4,0,1686,C,-3,10,3,U
370,54,2,2013-05-31,168900,3181,4,4,1,581,7,2,1,1583,C,-5,5,23,H
371,54,2,2014-05-01,121000,15000,3,3,1,1034,7,3,1,1034,C,-4,5,459,U
372,54,2,2014-02-25,193000,15000,3,3,1,1034,7,1,1,1034,C,-4,2,41,U
373,20,1,2013-09-13,55000,4250,4,4,1,650,7,1,1,1300,D,-5,9,47,U
374,33,3,2013-01-30,15000,3000,3,3,1,430,7,1,1,741,C,-5,1,443,U
375,87,1,2017-02-28,70000,322344,4,4,1,637,2,2,1,1148,C,-1,2,33,U
376,72,1,2016-02-25,457500,8625,3,3,3,2205,7,5,1,3203,C,-2,2,3,U
377,54,2,2015-07-15,346000,6899,5,5,2,1307,3,1,1,2307,C,-3,7,30,U
378,33,3,2016-05-02,55000,30000,2,2,1,672,7,3,1,932,D,-2,5,48,U
379,74,2,2015-05-13,369200,10800,3,3,2,720,3,1,1,1976,C,-3,5,49,U
380,54,2,2016-09-30,230000,6000,4,4,2,1372,5,1,1,1576,C,-2,9,39,S
381,54,2,2015-10-09,325000,12340,3,3,2,1124,7,5,0,2216,C,-3,10,3,U
382,54,2,2015-06-25,156000,3300,3,3,1,620,7,2,1,1147,C,-3,6,20,H
383,54,2,2013-10-25,440000,8150,3,3,2,1813,7,5,0,1919,C,-5,10,2,U
384,60,2,2014-03-18,111000,55450,3,3,1,1248,5,3,1,1128,D,-4,3,41,U
385,54,2,2015-02-26,270000,6871,3,3,2,816,7,1,1,2082,C,-3,2,10,U
386,62,2,2014-07-07,189000,0,3,3,2,1008,7,3,1,1800,C,-4,7,32,B
387,20,1,2014-05-02,165000,373745,3,3,1,1434,6,6,1,1440,C,-4,5,32,U
388,70,1,2017-08-17,146289,6325,3,3,1,782,6,3,1,900,C,-1,8,25,U
389,75,2,2013-03-06,189700,31720,3,3,1,1050,7,1,1,1506,C,-5,3,28,B
390,59,2,2016-07-29,330000,51836,2,2,2,1720,1,1,1,1720,C,-2,7,13,U
391,54,2,2013-01-29,265000,6002,3,3,2,890,7,5,0,1612,C,-5,1,4,U
392,81,3,2017-10-27,140000,12546,4,4,2,748,6,1,1,2164,C,-1,10,48,U
393,54,2,2016-09-16,222500,6599,4,4,1,1092,7,2,1,1682,C,-2,9,34,B
394,66,3,2015-07-08,192500,60984,4,4,2,1120,7,1,1,2240,C,-3,7,15,U
395,20,1,2016-12-15,127000,20000,3,3,1,1108,7,1,1,1078,D,-2,12,37,U
396,80,3,2017-10-30,64000,43560,2,2,1,1053,7,6,1,948,D,-1,10,462,U
397,54,2,2013-02-19,445263,5263,3,3,3,1268,7,5,0,2947,C,-5,2,1,U
398,33,3,2017-03-10,60000,6400,3,3,1,825,7,1,1,660,D,-1,3,37,U
399,78,2,2013-04-30,210000,10300,4,4,1,940,7,3,1,1410,C,-5,4,45,U
400,33,3,2014-05-30,132000,8125,3,3,1,960,7,1,1,1328,C,-4,5,34,U
401,54,2,2013-05-30,420000,46562,3,3,3,1568,7,1,1,3331,C,-5,5,12,U
402,20,1,2016-05-31,55000,64904,3,3,2,848,2,4,1,970,E,-2,5,83,U
403,54,2,2017-06-07,305000,5235,3,3,1,900,7,3,1,1574,C,-1,6,55,U
404,33,3,2014-06-12,57000,5536,3,3,1,808,2,4,1,768,C,-4,6,36,U
405,54,2,2017-07-12,725000,86800,5,5,4,2097,7,1,1,4614,B,-1,7,15,U
406,47,2,2015-10-09,36000,27600,4,4,1,608,2,3,1,988,C,-3,10,435,U
407,54,2,2017-08-18,835000,8259,4,4,3,1500,7,1,1,3187,C,-1,8,42,U
408,89,1,2015-06-30,122000,0,3,3,1,709,2,1,1,1385,C,-3,6,38,U
409,92,1,2016-03-03,95000,14456,3,3,1,1070,6,3,1,1239,C,-2,3,40,U
410,54,2,2013-04-05,288500,110206,4,4,2,1969,7,1,1,2194,C,-5,4,9,B
411,33,3,2015-09-10,141000,5250,2,2,1,690,6,6,1,1040,D,-3,9,41,U
412,44,2,2013-01-03,132500,5440,3,3,1,576,7,3,1,1132,C,-5,1,59,U
413,54,2,2014-04-01,220000,2976,3,3,2,731,7,1,1,1843,C,-4,4,10,H
414,48,2,2017-03-31,97000,5180,3,3,1,840,7,3,1,1568,C,-1,3,51,U
415,44,2,2017-02-03,120000,6200,3,3,3,660,6,3,1,1557,C,-1,2,47,U
416,33,3,2013-10-04,19000,116444,3,3,1,614,1,6,1,841,C,-5,10,458,U
417,33,3,2017-11-03,40000,6000,2,2,1,315,2,4,1,718,C,-1,11,47,U
418,76,2,2017-09-01,192000,9603,4,4,2,1053,7,2,1,1580,C,-1,9,26,U
419,54,2,2017-06-29,710000,19151,4,4,3,1512,7,5,1,4619,B,-1,6,19,U
420,54,2,2017-05-29,220000,8400,4,4,1,682,7,2,1,1649,C,-1,5,50,U
421,54,2,2015-08-20,600000,10014,4,4,3,1492,7,1,1,3509,B,-3,8,13,U
422,54,2,2016-10-28,315000,17112,4,4,2,1104,7,1,1,1898,C,-2,10,23,U
423,54,2,2016-06-27,486000,6095,5,5,3,1088,5,5,0,3000,B,-2,6,5,U
424,72,1,2014-07-31,252000,10262,3,3,1,1600,2,2,1,1292,C,-4,7,18,U
425,33,3,2015-06-10,33000,3800,1,1,1,610,1,6,1,585,D,-3,6,114,U
426,54,2,2014-06-23,239500,101930,3,3,2,1040,7,3,1,1644,C,-4,6,19,B
427,54,2,2017-07-27,213000,6600,3,3,1,1092,7,3,1,1424,C,-1,7,36,U
428,54,2,2015-10-29,207500,6000,3,3,1,1110,7,1,1,1790,C,-3,10,34,U
429,67,3,2013-05-30,60400,87120,2,2,1,816,7,2,1,816,D,-5,5,25,U
430,54,2,2014-05-15,140000,4016,3,3,1,704,7,2,1,1369,C,-4,5,21,H
431,54,2,2017-03-15,270000,5813,3,3,2,624,7,2,1,1706,C,-1,3,2,U
432,54,2,2017-07-07,155000,2999,3,3,2,609,7,3,1,1530,C,-1,7,43,H
433,54,2,2017-11-29,437052,119125,3,3,2,1000,7,5,0,2328,C,-1,11,0,U
434,33,3,2017-04-20,35000,46086,3,3,1,864,7,3,1,864,D,-1,4,453,U
435,54,2,2014-03-24,399000,48780,4,4,3,1312,7,5,1,2929,B,-4,3,12,U
436,54,2,2016-12-19,272500,7345,3,3,1,950,7,2,1,1732,C,-2,12,20,U
437,81,3,2013-02-06,125000,2739,3,3,1,575,7,3,1,815,C,-5,2,30,U
438,33,3,2017-08-01,115000,5000,2,2,1,1024,7,3,1,1382,C,-1,8,62,U
439,74,2,2016-11-15,450000,105335,2,2,2,1902,7,2,1,1402,C,-2,11,17,U
440,54,2,2014-09-23,170000,3473,4,4,2,672,7,2,1,1754,C,-4,9,24,H
441,54,2,2016-10-24,170000,5000,3,3,2,490,7,3,1,1054,C,-2,10,37,U
442,23,1,2015-10-01,185000,101930,3,3,2,2459,7,2,1,2176,C,-3,10,28,U
443,54,2,2015-07-02,235000,5927,3,3,2,630,7,2,0,1825,C,-3,7,11,H
444,60,2,2015-08-13,265000,7658,6,3,2,1232,7,5,1,1880,C,-3,8,4,B
445,54,2,2013-02-15,144896,9781,3,3,2,1584,7,2,0,2198,B,-5,2,7,U
446,69,1,2017-06-29,245000,1001880,4,4,2,856,7,1,1,1644,B,-1,6,81,U
447,27,3,2016-01-25,225000,37333,3,3,2,1344,7,2,1,1760,C,-2,1,23,U
448,54,2,2015-04-08,387939,4957,3,3,2,868,7,5,0,2192,C,-3,4,0,H
449,54,2,2017-11-10,279500,6832,4,4,2,850,7,1,1,2100,C,-1,11,28,U
450,54,2,2016-08-11,280500,62725,3,3,1,810,7,5,1,2208,C,-2,8,22,U
451,66,3,2017-02-16,83700,20000,4,4,2,1048,7,1,1,1000,C,-1,2,462,U
452,54,2,2013-08-15,274000,55277,4,4,2,1152,7,3,1,1845,C,-5,8,15,B
453,54,2,2017-07-27,407200,6918,4,4,3,816,7,2,0,2966,C,-1,7,9,U
454,54,2,2017-09-25,210000,5099,8,8,3,1148,7,3,1,3206,C,-1,9,452,S
455,54,2,2015-07-28,280000,5986,3,3,2,1238,7,3,1,2088,C,-3,7,34,U
456,54,2,2015-05-28,376400,10400,4,4,3,1590,7,2,1,1930,B,-3,5,24,B
457,54,2,2016-10-13,29900,182952,2,2,1,748,2,3,1,572,D,-2,10,436,U
458,69,1,2016-04-21,79500,41700,2,2,1,897,3,6,1,897,D,-2,4,38,U
459,54,2,2015-11-06,310000,4250,6,6,2,997,7,1,1,1922,C,-3,11,35,S
460,54,2,2015-11-09,252000,6100,3,3,2,912,7,2,1,1604,C,-3,11,25,B
461,54,2,2014-01-16,134000,65749,5,3,1,872,4,3,1,872,D,-4,1,38,U
462,54,2,2013-06-20,285000,18844,3,3,2,780,7,1,1,1560,C,-5,6,7,U
463,54,2,2015-07-02,290000,2892,3,3,2,587,7,3,1,1501,C,-3,7,30,H
464,54,2,2013-07-19,466214,0,3,3,3,1776,7,5,0,2649,C,-5,7,0,B
465,60,2,2017-08-21,240000,91040,3,3,1,1261,7,2,1,2045,C,-1,8,26,U
466,54,2,2014-12-15,77900,59392,3,3,2,1377,7,5,0,1698,C,-4,12,4,U
467,66,3,2016-12-15,42000,14297,3,3,1,828,7,3,1,1248,D,-2,12,461,U
468,54,2,2013-04-29,345000,40000,4,4,1,832,7,1,1,1664,C,-5,4,17,U
469,65,3,2016-06-23,140000,6534,3,3,1,1047,2,1,1,1780,C,-2,6,40,U
470,54,2,2013-04-11,140000,3124,3,3,1,616,7,2,1,1645,C,-5,4,28,H
471,81,3,2017-12-14,90000,12720,3,3,1,996,7,3,1,996,C,-1,12,49,U
472,54,2,2015-10-05,230000,6000,3,3,2,1144,7,1,1,1530,C,-3,10,25,B
473,43,2,2013-01-04,145000,13000,3,3,1,1150,7,2,1,1670,C,-5,1,43,B
474,54,2,2013-12-16,187000,39870,2,2,1,936,7,3,1,1182,C,-5,12,38,U
475,44,2,2017-05-03,92000,5000,5,5,1,872,4,3,1,1798,C,-1,5,463,U
476,47,2,2016-08-10,45000,257440,3,3,1,528,1,6,1,952,E,-2,8,80,U
477,81,3,2013-02-28,102000,4600,3,3,1,625,7,3,1,1390,D,-5,2,64,U
478,20,1,2017-12-19,189000,40902,4,4,1,837,7,1,1,1950,C,-1,12,32,U
479,54,2,2015-07-08,220000,6815,3,3,2,754,7,3,1,1394,C,-3,7,18,B
480,33,3,2013-06-27,48000,10000,3,3,2,693,3,1,1,968,C,-5,6,458,U
481,54,2,2015-11-09,570000,4158,4,4,2,893,7,3,1,1466,B,-3,11,27,U
482,54,2,2016-06-15,430000,51705,4,4,2,1634,5,1,1,3620,C,-2,6,22,U
483,54,2,2017-07-04,293500,6983,3,3,2,720,7,5,1,1794,B,-1,7,11,R
484,54,2,2013-01-31,252500,97036,2,2,2,950,7,5,0,1696,C,-5,1,6,B
485,54,2,2013-04-30,260000,14640,4,4,1,1259,7,2,1,2025,C,-5,4,33,B
486,54,2,2017-08-31,450000,45407,3,3,2,1576,7,4,1,2316,B,-1,8,10,U
487,74,2,2013-08-12,219500,113256,1,1,1,936,7,1,1,1526,C,-5,8,13,U
488,54,2,2015-08-18,388000,13042,4,4,3,1218,7,1,1,2502,C,-3,8,15,U
489,54,2,2016-07-28,218000,12400,6,6,2,1106,2,1,1,2212,D,-2,7,41,U
490,59,2,2013-09-27,230000,24904,3,3,2,630,7,3,1,1993,C,-5,9,37,U
491,54,2,2013-09-25,153100,3104,3,3,1,704,7,2,1,1315,C,-5,9,17,H
492,33,3,2017-04-06,58500,6000,3,3,2,936,7,1,1,1470,C,-1,4,462,U
493,54,2,2013-12-19,234000,7500,4,4,2,884,7,2,1,1544,C,-5,12,30,U
494,33,3,2014-04-25,222000,13200,5,5,1,1478,7,2,1,1942,C,-4,4,30,B
495,54,2,2016-12-12,246000,8503,3,3,2,1232,7,2,1,2055,C,-2,12,27,B
496,54,2,2015-11-24,211000,4173,2,2,1,661,2,3,1,829,C,-3,11,73,U
497,54,2,2017-08-04,415000,1907,3,3,1,568,6,1,1,1320,C,-1,8,32,H
498,54,2,2014-03-26,240000,13939,3,3,1,1366,7,1,1,2026,C,-4,3,34,B
499,54,2,2013-04-22,205000,4221,3,3,1,646,7,1,1,1880,C,-5,4,8,H
500,27,3,2017-11-24,210000,5876,5,5,2,624,7,2,1,2726,C,-1,11,41,U
501,54,2,2017-06-27,332000,6615,4,4,2,1379,7,1,1,2475,C,-1,6,45,S
502,59,2,2016-10-31,339000,12880,3,3,2,1176,3,3,1,1884,C,-2,10,19,U
503,82,3,2017-10-30,96000,4323,3,3,1,731,4,3,1,1304,C,-1,10,39,U
504,33,3,2013-06-03,124900,14659,3,3,1,576,7,1,1,1359,C,-5,6,42,U
505,54,2,2014-06-16,234000,13300,3,3,2,1050,7,1,1,1814,C,-4,6,47,B
506,97,1,2017-04-20,149900,44203,3,3,1,1008,7,3,1,1248,C,-1,4,32,U
507,54,2,2015-09-25,230000,8834,4,4,2,1270,7,2,1,1908,C,-3,9,30,B
508,54,2,2014-09-22,330000,52940,3,3,2,1284,7,5,0,2044,C,-4,9,4,U
509,81,3,2013-04-10,92200,8661,3,3,1,708,7,1,1,1248,C,-5,4,63,U
510,47,2,2013-06-14,181000,24583,3,3,1,780,2,6,1,1170,C,-5,6,23,U
511,33,3,2016-06-29,269000,36400,3,3,1,1125,7,1,1,2276,C,-2,6,24,U
512,64,3,2014-12-01,100000,764478,3,3,1,572,2,6,1,858,D,-4,12,459,U
513,33,3,2015-10-21,370000,100624,3,3,2,1586,1,4,1,2348,C,-3,10,4,U
514,24,1,2014-04-30,165000,8100,3,3,1,1113,7,3,1,1937,C,-4,4,38,U
515,54,2,2017-02-15,190000,5930,3,3,1,704,7,2,1,1302,C,-1,2,16,B
516,54,2,2015-07-30,443000,53933,4,4,2,1351,7,3,1,2826,C,-3,7,23,U
517,83,3,2017-07-31,182000,9369,3,3,2,1038,7,2,1,2588,C,-1,7,31,U
518,81,3,2016-05-02,255000,8357,4,4,2,1208,7,2,0,2671,C,-2,5,10,U
519,54,2,2017-04-12,70000,131987,5,5,3,1830,1,5,0,3495,C,-1,4,1,U
520,27,3,2017-06-29,266000,9043,3,3,2,1280,7,2,1,2279,C,-1,6,10,U
521,67,3,2013-10-30,105000,53300,1,1,1,520,1,2,1,520,D,-5,10,21,U
522,54,2,2017-05-16,273000,6174,3,3,2,912,7,2,1,1940,C,-1,5,28,U
523,54,2,2013-01-18,210500,3101,4,4,2,584,7,2,1,1670,C,-5,1,14,H
524,54,2,2013-05-16,110000,71874,3,3,1,780,6,3,1,780,D,-5,5,33,U
525,48,2,2017-06-30,359000,18392,5,5,3,1224,7,4,0,3072,C,-1,6,6,U
526,54,2,2017-06-01,270000,6200,6,6,2,1050,7,3,1,2300,C,-1,6,36,S
527,54,2,2017-10-27,370000,32000,3,3,2,1812,7,3,1,2312,C,-1,10,28,U
528,66,3,2017-09-26,140000,216437,2,2,1,647,7,5,1,863,D,-1,9,22,U
529,33,3,2014-12-05,151500,6400,4,4,1,1092,6,1,1,2004,B,-4,12,37,U
530,54,2,2016-04-01,160000,5048,3,3,1,434,7,1,1,1947,C,-2,4,45,U
531,54,2,2017-09-21,140000,3800,2,2,2,1087,5,3,1,1374,D,-1,9,45,U
532,54,2,2017-02-06,212000,1008936,3,3,1,396,5,2,1,396,E,-1,2,62,U
533,89,1,2015-03-19,110000,20506,3,3,1,988,7,2,1,988,C,-3,3,39,U
534,54,2,2013-08-22,224000,30785,3,3,1,575,7,2,1,1488,C,-5,8,13,B
535,54,2,2013-08-15,599900,10570,4,4,3,2240,7,5,1,3048,B,-5,8,6,U
536,65,3,2017-04-28,86000,6000,4,4,2,800,7,3,1,1440,C,-1,4,45,B
537,54,2,2017-10-04,517139,146445,3,3,1,1753,7,5,0,2746,B,-1,10,0,U
538,54,2,2014-03-28,242900,15930,4,4,2,1985,3,1,1,2686,C,-4,3,29,U
539,75,2,2015-07-08,198500,2722500,3,3,2,1498,7,2,0,1386,C,-3,7,4,U
540,54,2,2014-03-28,245000,5533,3,3,2,627,7,3,1,1719,C,-4,3,37,U
541,43,2,2013-10-24,187000,73075,2,2,1,1256,7,2,1,1256,C,-5,10,11,U
542,54,2,2016-08-18,208900,10388,3,3,1,1068,7,3,1,1568,C,-2,8,39,U
543,54,2,2017-01-27,246000,20000,4,4,2,1544,7,2,1,2446,C,-1,1,28,U
544,95,1,2015-07-14,95000,10890,3,3,1,480,6,6,1,1083,C,-3,7,114,U
545,71,1,2017-08-28,290000,7977,4,4,2,780,7,3,1,1560,C,-1,8,15,U
546,43,2,2014-01-28,39000,202989,3,3,2,1232,7,5,0,1232,C,-4,1,4,U
547,54,2,2016-08-31,239000,3916,3,3,2,733,7,1,1,1842,C,-2,8,15,H
548,85,3,2017-10-17,29900,8250,3,3,1,595,2,3,1,1420,C,-1,10,452,U
549,54,2,2015-09-01,240000,7200,4,4,1,988,7,1,1,2506,C,-3,9,37,U
550,54,2,2017-09-22,170000,121968,3,3,1,1050,7,3,1,1850,C,-1,9,29,U
551,80,3,2014-08-21,40000,2613600,3,3,1,986,6,3,1,1281,C,-4,8,429,U
552,54,2,2013-06-27,258000,7969,3,3,2,925,7,2,1,1776,C,-5,6,22,B
553,54,2,2017-05-31,275000,5000,5,5,2,927,7,2,1,1675,C,-1,5,42,U
554,54,2,2014-06-19,172500,3272,3,3,1,730,7,2,1,1364,C,-4,6,15,H
555,84,3,2014-03-24,97500,10080,3,3,1,712,7,3,1,1110,C,-4,3,42,U
556,33,3,2016-03-15,205000,51836,3,3,1,1484,7,1,1,2030,C,-2,3,18,B
557,59,2,2016-09-15,145000,23256,3,3,2,918,2,3,1,1536,C,-2,9,43,U
558,54,2,2014-06-25,307334,6297,3,3,2,696,7,5,0,1928,C,-4,6,0,U
559,54,2,2015-11-17,282500,6999,3,3,1,1104,7,1,1,1304,C,-3,11,45,U
560,28,3,2013-12-12,145000,6000,4,4,2,992,7,2,1,1748,C,-5,12,38,U
561,20,1,2016-06-30,165000,18729,3,3,2,1296,7,1,1,1296,C,-2,6,28,U
562,27,3,2017-08-01,73000,3049,3,3,1,582,2,3,1,1089,C,-1,8,40,U
563,54,2,2016-07-28,190000,5450,3,3,2,1060,7,3,1,1060,C,-2,7,60,U
564,54,2,2013-10-25,483754,5865,4,4,3,1301,5,5,0,3392,C,-5,10,0,U
565,54,2,2016-09-01,207500,2573,3,3,2,640,7,2,1,1580,C,-2,9,12,H
566,80,3,2017-05-26,220000,217800,4,4,2,936,7,2,1,1544,C,-1,5,17,U
567,54,2,2016-04-18,292000,6130,4,4,2,1198,7,2,1,1921,C,-2,4,23,B
568,85,3,2013-07-05,155000,74076,2,2,1,1504,5,2,1,1872,D,-5,7,27,U
569,54,2,2017-05-24,615000,3300,4,4,3,770,7,2,1,2090,B,-1,5,1,U
570,75,2,2016-12-09,46500,16146,2,2,1,480,1,6,1,480,D,-2,12,39,U
571,87,1,2017-10-27,160500,1771585,3,3,1,1104,7,2,1,1104,C,-1,10,20,U
572,33,3,2016-10-07,211000,9900,3,3,3,1592,7,2,1,2152,C,-2,10,32,U
573,54,2,2017-08-21,320000,8135,3,3,3,1288,7,5,0,1938,C,-1,8,6,U
574,33,3,2014-11-06,18000,5000,3,3,1,520,1,6,1,1550,C,-4,11,439,U
575,44,2,2017-12-08,92500,6630,3,3,1,861,7,3,1,2124,C,-1,12,42,U
576,74,2,2015-09-10,197500,47045,3,3,1,1236,2,2,1,1236,C,-3,9,21,U
577,54,2,2016-06-01,340000,81021,3,3,2,1095,7,2,1,2573,C,-2,6,29,U
578,54,2,2013-09-04,203500,8799,3,3,1,1002,7,3,1,1602,C,-5,9,38,U
579,20,1,2017-09-01,203000,358063,3,3,2,1676,7,5,1,2053,C,-1,9,30,U
580,54,2,2013-07-30,245000,26500,4,4,2,1154,7,3,1,2034,C,-5,7,28,S
581,54,2,2016-04-28,213500,6018,3,3,1,936,7,5,1,1596,C,-2,4,35,U
582,67,3,2016-06-01,200000,9324,3,3,1,649,7,1,1,1302,C,-2,6,32,U
583,33,3,2013-11-19,68000,55408,3,3,2,564,7,1,1,1206,C,-5,11,45,U
584,74,2,2017-04-27,117000,0,3,3,1,672,7,3,1,1344,D,-1,4,48,U
